"주차장코드","주차장명","주소","주차장 종류","주차장 종류명","운영구분","운영구분명","전화번호","주차현황 정보 제공여부","주차현황 정보 제공여부명","총 주차면","유무료구분","유무료구분명","야간무료개방여부","야간무료개방여부명","평일 운영 시작시각(HHMM)","평일 운영 종료시각(HHMM)","주말 운영 시작시각(HHMM)","주말 운영 종료시각(HHMM)","공휴일 운영 시작시각(HHMM)","공휴일 운영 종료시각(HHMM)","최종데이터 동기화 시간","토요일 유,무료 구분","토요일 유,무료 구분명","공휴일 유,무료 구분","공휴일 유,무료 구분명","월 정기권 금액","노상 주차장 관리그룹번호","기본 주차 요금","기본 주차 시간(분 단위)","추가 단위 요금","추가 단위 시간(분 단위)","버스 기본 주차 요금","버스 기본 주차 시간(분 단위)","버스 추가 단위 시간(분 단위)","버스 추가 단위 요금","일 최대 요금","위도","경도"
"1576347","돈화문로 공영주차장(시)","중구 을지로3가 296-24","NS","노상 주차장","1","시간제 주차장","02-2274-2009","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:29:08","N","무료","Y","유료","0","1114015500048","810","5","810","5","0","0","0","0","0","37.565575","126.992631"
"1576347","돈화문로 공영주차장(시)","중구 을지로3가 296-24","NS","노상 주차장","1","시간제 주차장","02-2274-2009","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:29:08","N","무료","Y","유료","0","1114015500048","810","5","810","5","0","0","0","0","0","37.561996","126.993234"
"1576347","돈화문로 공영주차장(시)","중구 을지로3가 296-24","NS","노상 주차장","1","시간제 주차장","02-2274-2009","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:29:08","N","무료","Y","유료","0","1114015500048","810","5","810","5","0","0","0","0","0","37.565174","126.992693"
"1576347","돈화문로 공영주차장(시)","중구 을지로3가 296-24","NS","노상 주차장","1","시간제 주차장","02-2274-2009","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:29:08","N","무료","Y","유료","0","1114015500048","810","5","810","5","0","0","0","0","0","37.565495","126.992808"
"1576347","돈화문로 공영주차장(시)","중구 을지로3가 296-24","NS","노상 주차장","1","시간제 주차장","02-2274-2009","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:29:08","N","무료","Y","유료","0","1114015500048","810","5","810","5","0","0","0","0","0","37.563031","126.992948"
"1576347","돈화문로 공영주차장(시)","중구 을지로3가 296-24","NS","노상 주차장","1","시간제 주차장","02-2274-2009","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:29:08","N","무료","Y","유료","0","1114015500048","810","5","810","5","0","0","0","0","0","37.564861","126.992721"
"1576347","돈화문로 공영주차장(시)","중구 을지로3가 296-24","NS","노상 주차장","1","시간제 주차장","02-2274-2009","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:29:08","N","무료","Y","유료","0","1114015500048","810","5","810","5","0","0","0","0","0","37.562058","126.993226"
"1576347","돈화문로 공영주차장(시)","중구 을지로3가 296-24","NS","노상 주차장","1","시간제 주차장","02-2274-2009","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:29:08","N","무료","Y","유료","0","1114015500048","810","5","810","5","0","0","0","0","0","37.562372","126.993191"
"1576347","돈화문로 공영주차장(시)","중구 을지로3가 296-24","NS","노상 주차장","1","시간제 주차장","02-2274-2009","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:29:08","N","무료","Y","유료","0","1114015500048","810","5","810","5","0","0","0","0","0","37.564643","126.992911"
"1576347","돈화문로 공영주차장(시)","중구 을지로3가 296-24","NS","노상 주차장","1","시간제 주차장","02-2274-2009","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:29:08","N","무료","Y","유료","0","1114015500048","810","5","810","5","0","0","0","0","0","37.564737","126.992736"
"1576347","돈화문로 공영주차장(시)","중구 을지로3가 296-24","NS","노상 주차장","1","시간제 주차장","02-2274-2009","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:29:08","N","무료","Y","유료","0","1114015500048","810","5","810","5","0","0","0","0","0","37.565517","126.992639"
"1576347","돈화문로 공영주차장(시)","중구 을지로3가 296-24","NS","노상 주차장","1","시간제 주차장","02-2274-2009","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:29:08","N","무료","Y","유료","0","1114015500048","810","5","810","5","0","0","0","0","0","37.563859","126.993005"
"1576347","돈화문로 공영주차장(시)","중구 을지로3가 296-24","NS","노상 주차장","1","시간제 주차장","02-2274-2009","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:29:08","N","무료","Y","유료","0","1114015500048","810","5","810","5","0","0","0","0","0","37.562977","126.9931004"
"1576347","돈화문로 공영주차장(시)","중구 을지로3가 296-24","NS","노상 주차장","1","시간제 주차장","02-2274-2009","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:29:08","N","무료","Y","유료","0","1114015500048","810","5","810","5","0","0","0","0","0","37.565345","126.992666"
"1576347","돈화문로 공영주차장(시)","중구 을지로3가 296-24","NS","노상 주차장","1","시간제 주차장","02-2274-2009","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:29:08","N","무료","Y","유료","0","1114015500048","810","5","810","5","0","0","0","0","0","37.562525","126.993011"
"1576347","돈화문로 공영주차장(시)","중구 을지로3가 296-24","NS","노상 주차장","1","시간제 주차장","02-2274-2009","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:29:08","N","무료","Y","유료","0","1114015500048","810","5","810","5","0","0","0","0","0","37.565379","126.992822"
"1576347","돈화문로 공영주차장(시)","중구 을지로3가 296-24","NS","노상 주차장","1","시간제 주차장","02-2274-2009","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:29:08","N","무료","Y","유료","0","1114015500048","810","5","810","5","0","0","0","0","0","37.564893","126.992881"
"1576347","돈화문로 공영주차장(시)","중구 을지로3가 296-24","NS","노상 주차장","1","시간제 주차장","02-2274-2009","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:29:08","N","무료","Y","유료","0","1114015500048","810","5","810","5","0","0","0","0","0","37.564726","126.992901"
"1576347","돈화문로 공영주차장(시)","중구 을지로3가 296-24","NS","노상 주차장","1","시간제 주차장","02-2274-2009","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:29:08","N","무료","Y","유료","0","1114015500048","810","5","810","5","0","0","0","0","0","37.563133","126.993088"
"1576347","돈화문로 공영주차장(시)","중구 을지로3가 296-24","NS","노상 주차장","1","시간제 주차장","02-2274-2009","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:29:08","N","무료","Y","유료","0","1114015500048","810","5","810","5","0","0","0","0","0","37.565321","126.992829"
"1576347","돈화문로 공영주차장(시)","중구 을지로3가 296-24","NS","노상 주차장","1","시간제 주차장","02-2274-2009","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:29:08","N","무료","Y","유료","0","1114015500048","810","5","810","5","0","0","0","0","0","37.562246","126.993205"
"1576347","돈화문로 공영주차장(시)","중구 을지로3가 296-24","NS","노상 주차장","1","시간제 주차장","02-2274-2009","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:29:08","N","무료","Y","유료","0","1114015500048","810","5","810","5","0","0","0","0","0","37.565288","126.992675"
"1576347","돈화문로 공영주차장(시)","중구 을지로3가 296-24","NS","노상 주차장","1","시간제 주차장","02-2274-2009","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:29:08","N","무료","Y","유료","0","1114015500048","810","5","810","5","0","0","0","0","0","37.561823","126.993251"
"1576347","돈화문로 공영주차장(시)","중구 을지로3가 296-24","NS","노상 주차장","1","시간제 주차장","02-2274-2009","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:29:08","N","무료","Y","유료","0","1114015500048","810","5","810","5","0","0","0","0","0","37.565206","126.992843"
"1576347","돈화문로 공영주차장(시)","중구 을지로3가 296-24","NS","노상 주차장","1","시간제 주차장","02-2274-2009","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:29:08","N","무료","Y","유료","0","1114015500048","810","5","810","5","0","0","0","0","0","37.564091","126.992815"
"1576347","돈화문로 공영주차장(시)","중구 을지로3가 296-24","NS","노상 주차장","1","시간제 주차장","02-2274-2009","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:29:08","N","무료","Y","유료","0","1114015500048","810","5","810","5","0","0","0","0","0","37.565437","126.992815"
"1576347","돈화문로 공영주차장(시)","중구 을지로3가 296-24","NS","노상 주차장","1","시간제 주차장","02-2274-2009","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:29:08","N","무료","Y","유료","0","1114015500048","810","5","810","5","0","0","0","0","0","37.565403","126.992657"
"1576347","돈화문로 공영주차장(시)","중구 을지로3가 296-24","NS","노상 주차장","1","시간제 주차장","02-2274-2009","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:29:08","N","무료","Y","유료","0","1114015500048","810","5","810","5","0","0","0","0","0","37.56546","126.992648"
"1576347","돈화문로 공영주차장(시)","중구 을지로3가 296-24","NS","노상 주차장","1","시간제 주차장","02-2274-2009","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:29:08","N","무료","Y","유료","0","1114015500048","810","5","810","5","0","0","0","0","0","37.564778","126.992731"
"1576347","돈화문로 공영주차장(시)","중구 을지로3가 296-24","NS","노상 주차장","1","시간제 주차장","02-2274-2009","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:29:08","N","무료","Y","유료","0","1114015500048","810","5","810","5","0","0","0","0","0","37.565231","126.992684"
"1576347","돈화문로 공영주차장(시)","중구 을지로3가 296-24","NS","노상 주차장","1","시간제 주차장","02-2274-2009","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:29:08","N","무료","Y","유료","0","1114015500048","810","5","810","5","0","0","0","0","0","37.565263","126.992836"
"1576347","돈화문로 공영주차장(시)","중구 을지로3가 296-24","NS","노상 주차장","1","시간제 주차장","02-2274-2009","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:29:08","N","무료","Y","유료","0","1114015500048","810","5","810","5","0","0","0","0","0","37.562121","126.993219"
"1576347","돈화문로 공영주차장(시)","중구 을지로3가 296-24","NS","노상 주차장","1","시간제 주차장","02-2274-2009","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:29:08","N","무료","Y","유료","0","1114015500048","810","5","810","5","0","0","0","0","0","37.56377","126.992855"
